subject,lhWhiteSurfArea,lhMeanThickness,rhWhiteSurfArea,rhMeanThickness,WhiteSurfArea,MeanThickness,lhCortexVol,rhCortexVol,CortexVol,lhCorticalWhiteMatterVol,rhCorticalWhiteMatterVol,CorticalWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,IntraCranialVol
0050010,59986.3,2.54733,60635.1,2.50738,120621.4,2.527355,170107.40969,169915.625813,340023.035503,177413.0625,179554.59375,356967.65625,153508.0,493531.035503,785913.566104,761095.950408
0050011,102852.0,2.59547,105247.0,2.59194,208099.0,2.593705,300478.674801,306290.274879,606768.94968,266282.53125,271194.9375,537477.46875,210673.0,817441.94968,1292753.01245,1406333.97934
0050012,83868.1,2.63926,85378.9,2.59514,169247.0,2.6172,245849.726756,243793.396528,489643.123284,253664.484375,253432.21875,507096.703125,190990.0,680633.123284,1103810.41137,1090345.27148
0050013,79289.4,2.91641,80472.2,2.95749,159761.6,2.93695,260695.863145,268242.917573,528938.780719,220480.9375,219669.890625,440150.828125,188724.0,717662.780719,1071171.93786,994559.017025
0050014,84521.2,2.66174,84062.3,2.68051,168583.5,2.671125,259636.164853,263085.316717,522721.48157,216679.703125,215324.078125,432003.78125,206924.0,729645.48157,1067235.78271,1117734.49737
0050015,86658.2,2.68846,87252.8,2.64187,173911.0,2.665165,266405.050965,263917.075691,530322.126656,231291.734375,229554.078125,460845.8125,197349.0,727671.126656,1103628.83506,1140113.24576
0050016,112185.0,2.53686,113624.0,2.49468,225809.0,2.51577,311025.827482,307692.060501,618717.887983,319022.390625,319721.40625,638743.796875,209886.0,828603.887983,1362231.14507,1304356.79422
0050017,85485.8,2.57385,87038.7,2.52829,172524.5,2.55107,243743.049978,243152.544917,486895.594895,261004.421875,259072.21875,520076.640625,213682.0,700577.594895,1135858.37368,1230654.28086
0050019,103978.0,2.39089,108470.0,2.3823,212448.0,2.386595,278217.343325,285130.433299,563347.776624,317571.59375,328322.515625,645894.109375,210155.0,773502.776624,1337932.89649,1361454.48242
0050020,90072.7,2.48297,91497.3,2.43702,181570.0,2.459995,243002.013051,240713.196497,483715.209548,246385.25,252158.65625,498543.90625,207418.0,691133.209548,1101641.86504,1132208.32628
0050022,93648.7,2.79626,91987.2,2.82545,185635.9,2.810855,287727.986848,287255.364434,574983.351282,256808.859375,254992.25,511801.109375,204242.0,779225.351282,1200614.60949,1176025.42341
0050023,90463.2,2.86023,90139.6,2.88273,180602.8,2.87148,283962.612421,287465.783905,571428.396327,260348.59375,258616.921875,518965.515625,217984.0,789412.396327,1195875.71007,1134889.7001
0050024,85431.2,2.57174,85831.6,2.64913,171262.8,2.610435,247586.547433,254749.853585,502336.401018,246432.078125,244773.328125,491205.40625,178363.0,680699.401018,1116796.10228,1158956.18232
0050025,72069.9,2.58966,72672.0,2.59742,144741.9,2.59354,207754.141643,210864.467911,418618.609555,220717.40625,223187.046875,443904.453125,155301.0,573919.609555,958058.286571,947855.640162
0050026,96414.4,2.61029,95859.8,2.58318,192274.2,2.596735,282722.847283,279837.386934,562560.234217,260149.640625,262161.921875,522311.5625,200187.0,762747.234217,1213551.2971,1255672.73626
0050027,75894.9,2.80848,76023.0,2.83329,151917.9,2.820885,233611.43234,233112.082809,466723.515149,193930.765625,192104.015625,386034.78125,186916.0,653639.515149,953577.903501,842378.099334
0050028,101600.0,2.68093,103683.0,2.66314,205283.0,2.672035,298248.652903,299231.724392,597480.377295,277603.828125,278231.265625,555835.09375,222710.0,820190.377295,1285178.11169,1301427.18898
0050029,101276.0,2.97679,101292.0,2.9432,202568.0,2.959995,333963.17261,334655.014442,668618.187052,254062.421875,252847.546875,506909.96875,213807.0,882425.187052,1294389.86325,1214721.51628
0050030,92878.7,2.51956,93237.0,2.54153,186115.7,2.530545,259773.238162,262247.320339,522020.558501,268484.515625,270524.765625,539009.28125,194768.0,716788.558501,1169233.425,1157552.55903
0050031,91771.7,2.8549,89754.5,2.84438,181526.2,2.84964,291877.54015,289660.081472,581537.621622,252544.75,245659.203125,498203.953125,207886.0,789423.621622,1195936.43003,1208332.44245
0050032,94659.9,2.61229,96782.5,2.55862,191442.4,2.585455,265062.028452,268017.258655,533079.287107,280352.75,285988.390625,566341.140625,203676.0,736755.287107,1205509.84989,1206278.85858
0050033,91052.1,2.71058,90317.8,2.75574,181369.9,2.73316,265850.679539,269190.562764,535041.242303,252328.796875,256878.28125,509207.078125,188094.0,723135.242303,1135700.3577,1060257.79416
0050034,94276.2,2.64586,95608.3,2.56061,189884.5,2.603235,267197.526352,263003.581576,530201.107928,253255.9375,255691.046875,508946.984375,195720.0,725921.107928,1133369.82257,1094901.64559
0050035,89127.9,2.73298,89292.7,2.75063,178420.6,2.741805,268792.640303,274246.403165,543039.043468,243992.296875,241750.9375,485743.234375,201872.0,744911.043468,1151855.38214,1065772.75475
0050036,83287.0,2.55705,86520.0,2.58243,169807.0,2.56974,236734.048125,244021.97431,480756.022436,229170.28125,236431.609375,465601.890625,214778.0,695534.022436,1059421.47598,1032141.51104
0050037,90334.0,2.64481,92017.2,2.64897,182351.2,2.64689,267395.922815,272621.89005,540017.812866,262380.21875,265222.515625,527602.734375,217122.0,757139.812866,1168892.34528,1143772.08462
0050038,80255.4,2.7281,81251.0,2.67131,161506.4,2.699705,247635.539887,245405.57925,493041.119137,205273.546875,207176.28125,412449.828125,204362.0,697403.119137,1001826.34007,964573.543701
0050039,84689.2,2.5383,85357.3,2.49044,170046.5,2.51437,234243.062236,230932.23353,465175.295766,264972.328125,264548.484375,529520.8125,168569.0,633744.295766,1096921.67241,1034813.67389
0050040,83000.7,2.53865,82811.2,2.55256,165811.9,2.545605,233543.291605,234172.932996,467716.224601,258155.046875,257188.578125,515343.625,194436.0,662152.224601,1089960.50575,1082573.01411
0050041,96610.7,2.55704,97135.4,2.57715,193746.1,2.567095,268599.978289,272264.928495,540864.906784,298745.96875,299437.015625,598182.984375,180504.0,721368.906784,1262475.58847,1205947.3588
0050042,83268.7,2.63146,82260.3,2.61977,165529.0,2.625615,239759.602196,235800.529522,475560.131718,238517.578125,235488.625,474006.203125,199387.0,674947.131718,1048335.75426,1036014.0821
0050043,85889.4,2.85002,85121.5,2.80976,171010.9,2.82989,271788.996503,271698.638756,543487.635259,238889.546875,238833.875,477723.421875,195944.0,739431.635259,1123826.28286,1028842.8201
0050044,92871.9,2.62202,93091.3,2.65551,185963.2,2.638765,266597.608053,269751.159718,536348.767771,277124.78125,277990.890625,555115.671875,212863.0,749211.767771,1204028.45361,1135038.83629
0050045,105438.0,2.58259,104846.0,2.61158,210284.0,2.597085,293408.468854,297009.892421,590418.361275,312965.390625,313498.515625,626463.90625,237212.0,827630.361275,1357454.90318,1294012.29917
0050046,77244.8,2.58175,77936.5,2.60127,155181.3,2.59151,221985.738228,223105.875655,445091.613883,208094.84375,211321.8125,419416.65625,194595.0,639686.613883,968906.693206,946972.541706
0050047,91837.2,2.90756,93083.6,2.93222,184920.8,2.91989,292270.237653,299481.591689,591751.829341,278537.53125,281985.9375,560523.46875,227883.0,819634.829341,1280475.71719,1183510.75555
0050048,78892.3,2.8424,79789.5,2.94646,158681.8,2.89443,252565.183805,263194.023305,515759.20711,220195.703125,221997.109375,442192.8125,200055.0,715814.20711,1057676.42548,1001773.28693
0050049,75901.8,2.64148,76759.4,2.66461,152661.2,2.653045,219253.537411,224003.653701,443257.191112,223798.859375,224929.078125,448727.9375,170274.0,613531.191112,986646.396716,895464.302765
0050050,107333.0,2.69641,107560.0,2.70102,214893.0,2.698715,318764.044367,319963.213331,638727.257698,295085.90625,296919.0625,592004.96875,230154.0,868881.257698,1344402.38353,1225626.90598
0050051,95620.4,2.83348,95911.6,2.87641,191532.0,2.854945,304483.083166,310788.862346,615271.945512,275810.78125,275794.390625,551605.171875,216505.0,831776.945512,1291031.32833,1233803.58968
0050052,84960.4,2.38853,85325.1,2.43297,170285.5,2.41075,221933.848046,228914.536212,450848.384257,255778.328125,257750.28125,513528.609375,117210.0,568058.384257,1084349.76937,820250.876093
0050053,78664.6,2.55103,77522.0,2.58731,156186.6,2.56917,225489.253427,227017.29547,452506.548897,208837.296875,207443.90625,416281.203125,169418.0,621924.548897,961974.659764,937986.198191
0050054,89369.8,2.97917,90751.0,3.00588,180120.8,2.992525,303507.86673,311067.862484,614575.729214,215030.34375,217990.0625,433020.40625,199496.0,814071.729214,1146213.6517,1077461.08809
0050055,82206.0,2.71537,82467.6,2.76815,164673.6,2.74176,246936.679265,253933.707498,500870.386763,217070.515625,217473.578125,434544.09375,175450.0,676320.386763,1031044.38547,972971.766641
0050056,81891.3,2.86157,82347.7,2.81934,164239.0,2.840455,263763.981165,264018.850464,527782.831629,199580.671875,200166.203125,399746.875,167553.0,695335.831629,1012391.3285,944916.142153
0050057,80749.3,2.77528,80258.0,2.8456,161007.3,2.81044,251452.689757,256434.179282,507886.869039,188458.4375,186989.46875,375447.90625,179723.0,687609.869039,974404.050143,913100.145646
0050058,91646.2,2.52275,92119.2,2.51391,183765.4,2.51833,257687.620047,258076.209943,515763.82999,270089.546875,276058.234375,546147.78125,204523.0,720286.82999,1171279.32793,1197452.49043
0050059,94838.7,2.47304,94783.0,2.47149,189621.7,2.472265,252605.542395,252958.47453,505564.016926,275752.171875,275838.75,551590.921875,180705.0,686269.016926,1156495.22836,1110521.84772
0050060,103211.0,2.53315,102767.0,2.5108,205978.0,2.521975,284790.212034,281594.522971,566384.735005,304008.96875,300532.0,604540.96875,220125.0,786509.735005,1293530.89714,1250449.26214
0051556,104773.0,2.31958,104232.0,2.31963,209005.0,2.319605,270525.637865,270790.240724,541315.878589,285723.875,281156.609375,566880.484375,181453.0,722768.878589,1202838.12717,1137281.77905
0051557,98501.1,2.41571,96973.8,2.43004,195474.9,2.422875,266732.99145,268296.135967,535029.127417,263114.078125,258777.59375,521891.671875,196327.0,731356.127417,1159120.96049,1156969.87933
0051558,99547.8,2.21688,99091.7,2.23697,198639.5,2.226925,249654.668359,250547.716998,500202.385357,274564.390625,276933.1875,551497.578125,163115.0,663317.385357,1153823.91015,1016940.96469
0051559,101462.0,2.14616,102739.0,2.18077,204201.0,2.163465,239379.267008,245108.187788,484487.454796,314543.078125,316465.890625,631008.96875,198500.0,682987.454796,1214764.9527,1123826.91502
0051560,97720.5,2.39553,97430.6,2.43592,195151.1,2.415725,258609.293002,264782.081191,523391.374194,286351.8125,285205.234375,571557.046875,169913.0,693304.374194,1189376.47504,1057137.98548
0051561,101782.0,2.27148,100175.0,2.30683,201957.0,2.289155,254349.347524,258416.443131,512765.790656,295423.34375,287561.4375,582984.78125,197060.0,709825.790656,1217801.11833,1358144.79155
0051562,89512.7,2.32688,89338.5,2.3358,178851.2,2.33134,232652.576856,232255.998172,464908.575028,254427.671875,253802.046875,508229.71875,182957.0,647865.575028,1070338.63759,1069174.88234
0051563,105553.0,2.12371,103793.0,2.154,209346.0,2.138855,242119.447179,242718.178315,484837.625494,314578.25,307807.40625,622385.65625,199465.0,684302.625494,1202046.78004,1206619.62798
0051564,101406.0,2.16219,100796.0,2.23488,202202.0,2.198535,239043.132171,244875.713728,483918.8459,285337.765625,285393.734375,570731.5,189335.0,673253.8459,1144132.67265,1129102.31978
0051565,89882.7,2.34589,90341.8,2.36355,180224.5,2.35472,235669.736736,236893.394999,472563.131735,270616.4375,269662.25,540278.6875,163556.0,636119.131735,1096990.44651,1093961.70966
0051566,107458.0,2.14202,105533.0,2.1735,212991.0,2.15776,251405.702223,251889.331119,503295.033342,299638.71875,295485.078125,595123.796875,173709.0,677004.033342,1195492.65367,1069120.60298
0051567,91683.9,2.35222,91334.5,2.39258,183018.4,2.3724,242674.339931,247392.72508,490067.065011,283491.203125,281389.53125,564880.734375,188359.0,678426.065011,1166948.72496,1237585.0761
0051568,94909.2,2.22305,95307.5,2.24603,190216.7,2.23454,228834.057718,234855.528423,463689.586141,296566.234375,293665.703125,590231.9375,170365.0,634054.586141,1152981.42849,1103472.76551
0051569,101741.0,2.12873,102243.0,2.1224,203984.0,2.125565,233442.702789,235875.027011,469317.729801,310855.46875,308316.65625,619172.125,185748.0,655065.729801,1188850.31444,1223543.57394
0051570,90708.3,2.13933,92014.2,2.18096,182722.5,2.160145,214559.874319,221786.818035,436346.692353,260215.0625,258433.953125,518649.015625,178248.0,614594.692353,1053721.67191,1116668.35627
0051571,107000.0,2.3106,105289.0,2.36219,212289.0,2.336395,274227.818845,277166.79103,551394.609874,293018.96875,292327.703125,585346.671875,196605.0,747999.609874,1248990.4381,1259459.6926
0051572,97013.3,2.41216,99226.8,2.384,196240.1,2.39808,258833.133246,260635.81175,519468.944996,273854.9375,277907.25,551762.1875,177230.0,696698.944996,1168346.01815,1168246.95849
0051573,96877.0,2.14471,96615.8,2.19308,193492.8,2.168895,226191.46405,231676.477009,457867.941058,280347.65625,284409.109375,564756.765625,183030.0,640897.941058,1121870.33644,1084814.66205
0051574,89053.7,2.30966,89848.1,2.37378,178901.8,2.34172,231422.717749,239318.41077,470741.128519,260511.453125,262720.90625,523232.359375,176100.0,646841.128519,1085930.95106,1039444.60518
0051575,107520.0,2.36069,103675.0,2.37814,211195.0,2.369415,290506.663549,283726.947105,574233.610654,316521.1875,304976.9375,621498.125,194892.0,769125.610654,1309464.79269,1171830.28937
0051576,96527.6,2.34269,94382.3,2.44127,190909.9,2.39198,254632.124267,260629.299557,515261.423824,289905.96875,288285.796875,578191.765625,196164.0,711425.423824,1187116.99651,1164022.12955
0051577,100676.0,2.4043,101464.0,2.40921,202140.0,2.406755,275366.492461,278703.521356,554070.013818,288137.21875,290570.453125,578707.671875,184237.0,738307.013818,1236976.65431,1186783.43844
0051578,97669.3,2.30067,97763.5,2.34821,195432.8,2.32444,255160.515913,258426.266509,513586.782422,274184.796875,276577.625,550762.421875,185678.0,699264.782422,1172160.54926,1201476.53999
0051579,95217.9,2.36269,94718.7,2.34903,189936.6,2.35586,249844.935148,249187.313754,499032.248902,280247.046875,277685.6875,557932.734375,172714.0,671746.248902,1173041.85841,1305301.33436
0051580,99891.7,2.19162,96071.5,2.22317,195963.2,2.207395,233629.21471,235039.277632,468668.492341,327182.5625,313517.40625,640699.96875,191146.0,659814.492341,1217788.18275,1254108.86507
0051581,82419.1,2.21745,81599.8,2.2598,164018.9,2.238625,208586.542781,210463.930722,419050.473503,215418.265625,208694.59375,424112.859375,168925.0,587975.473503,961712.205977,1242988.94366
0051582,94826.5,2.17598,95405.7,2.21647,190232.2,2.196225,223802.421156,231413.774283,455216.195439,309814.28125,307286.953125,617101.234375,186015.0,641231.195439,1173258.49278,1271000.48061
0051583,104994.0,2.42057,101538.0,2.50888,206532.0,2.464725,283107.522602,288455.838488,571563.361091,303024.203125,296071.296875,599095.5,195607.0,767170.361091,1297237.07296,1291888.00999
0051584,101272.0,2.20276,101477.0,2.18028,202749.0,2.19152,242912.688461,243094.580665,486007.269126,313627.203125,311363.390625,624990.59375,176394.0,662401.269126,1223069.47565,1293593.25178
0051585,97050.3,2.3539,95320.2,2.40372,192370.5,2.37881,253547.213683,255410.664372,508957.878055,263678.921875,256991.125,520670.046875,185694.0,694651.878055,1134162.76505,1096807.4981
0050182,97558.8,2.62346,96644.4,2.58701,194203.2,2.605235,292581.612231,287235.838698,579817.450928,248547.375,249397.234375,497944.609375,205048.0,784865.450928,1183722.72288,1219343.22163
0050183,86089.4,2.78339,86384.4,2.73211,172473.8,2.75775,270141.076302,268740.455854,538881.532155,227370.875,228228.234375,455599.109375,201808.0,740689.532155,1096332.45831,1507094.51774
0050184,112309.0,2.80804,113488.0,2.74261,225797.0,2.775325,353753.354151,350951.555171,704704.909322,278901.21875,279302.28125,558203.5,211533.0,916237.909322,1367846.60043,1281118.59683
0050186,88731.6,2.77982,91695.3,2.73776,180426.9,2.75879,289973.772287,292839.755738,582813.528026,225912.34375,225654.8125,451567.15625,209456.0,792269.528026,1134695.48332,1268558.37757
0050187,101264.0,2.79197,99028.6,2.79414,200292.6,2.793055,317011.177513,311420.158399,628431.335912,263503.75,263479.21875,526982.96875,211961.0,840392.335912,1278102.75607,1554925.26535
0050188,103587.0,2.6477,104898.0,2.67559,208485.0,2.661645,305291.61867,309921.852382,615213.471052,279913.203125,280467.515625,560380.71875,194578.0,809791.471052,1274819.00706,1618872.15124
0050189,88832.2,2.67734,89050.2,2.67953,177882.4,2.678435,273834.396218,269859.265568,543693.661787,251481.0625,250822.53125,502303.59375,200973.0,744666.661787,1158981.4895,1437943.03138
0050190,83288.9,2.78543,85390.6,2.67269,168679.5,2.72906,274192.93393,268198.347955,542391.281885,212450.109375,217177.15625,429627.265625,199504.0,741895.281885,1071493.17427,1393642.112
0050191,86521.8,3.00261,84094.3,2.99849,170616.1,3.00055,307587.259466,304682.147867,612269.407333,205239.0,204647.265625,409886.265625,196498.0,808767.407333,1132624.22183,1507016.13237
0050192,66387.0,2.4848,75575.2,2.43797,141962.2,2.461385,191210.837619,210129.577731,401340.41535,163029.0,180876.875,343905.875,168144.0,569484.41535,861494.252263,1151427.27474
0050193,89736.6,2.92077,90038.1,2.88079,179774.7,2.90078,293837.440767,292538.787329,586376.228096,227396.34375,228986.5625,456382.90625,199003.0,785379.228096,1135518.56198,1428718.46826
0050194,85246.8,3.01131,83735.5,2.92937,168982.3,2.97034,286179.011178,277161.005906,563340.017083,206458.5625,206187.828125,412646.390625,187528.0,750868.017083,1081306.92654,1261197.81794
0050195,88551.9,2.77634,88011.2,2.78034,176563.1,2.77834,273645.75064,272511.608203,546157.358843,213638.03125,211064.953125,424702.984375,177207.0,723364.358843,1058107.83844,1282680.42302
