subjects,surface_F.Coll.left,surface_F.C.L.a.left,surface_F.C.L.p.left,surface_F.C.L.r.ant.left,surface_F.C.L.r.asc.left,surface_F.C.L.r.diag.left,surface_F.C.L.r.retroC.tr.left,surface_F.I.P.left,surface_F.C.L.r.sc.ant.left,surface_F.C.L.r.sc.post.left,surface_F.C.M.ant.left,surface_F.C.M.post.left,surface_F.Cal.ant.-Sc.Cal.left,surface_F.I.P.Po.C.inf.left,surface_F.I.P.r.int.1left,surface_F.I.P.r.int.2left,surface_F.P.O.left,surface_INSULAleft,surface_OCCIPITALleft,surface_S.C.left,surface_S.C.LPC.left,surface_S.C.sylvian.left,surface_S.Call.left,surface_S.Cu.left,surface_S.F.inf.left,surface_S.F.inf.ant.left,surface_S.F.int.left,surface_S.F.inter.left,surface_S.F.marginal.left,surface_S.F.median.left,surface_S.F.orbitaire.left,surface_S.F.polaire.tr.left,surface_S.F.sup.left,surface_S.GSM.left,surface_S.Li.ant.left,surface_S.Li.post.left,surface_S.O.T.lat.ant.left,surface_S.O.T.lat.int.left,surface_S.O.T.lat.med.left,surface_S.O.T.lat.post.left,surface_S.O.p.left,surface_S.Olf.left,surface_S.Or.left,surface_S.Pa.int.left,surface_S.Pa.sup.left,surface_S.Pa.t.left,surface_S.Pe.C.inf.left,surface_S.Pe.C.inter.left,surface_S.Pe.C.marginal.left,surface_S.Pe.C.median.left,surface_S.Pe.C.sup.left,surface_S.Po.C.sup.left,surface_S.R.inf.left,surface_S.Rh.left,surface_S.T.i.ant.left,surface_S.T.i.post.left,surface_S.T.pol.left,surface_S.T.s.left,surface_S.T.s.ter.asc.ant.left,surface_S.T.s.ter.asc.post.left,surface_S.p.C.left,surface_S.s.P.left,surface_ventricleleft
51139,1307.36,1364.15,3846.66,361.661,588.492,,,4106.96,,,674.884,1251.94,1860.41,1410.71,44.2245,,1407.89,3966.35,3216.65,2060.93,178.471,68.9587,279.393,605.974,473.495,321.94,2350.65,2182.84,174.421,33.0796,93.6372,197.132,1886.25,,206.612,255.739,861.077,387.053,147.39,918.308,334.609,291.941,1363.08,1142.08,,,646.775,983.005,1009.12,158.87,257.378,879.99,42.7706,311.123,989.492,661.88,507.905,2648.48,436.448,1218.59,285.731,360.319,1845.46
51140,1129.51,1960.88,3921.02,881.249,362.775,,419.892,4261.6,,221.309,607.025,1373.62,1733.87,1435.19,334.235,129.643,1491.72,4086.92,3920.39,3329.55,83.7702,53.2578,277.674,489.865,932.624,678.211,2532.34,3437.71,550.962,1020.19,286.284,540.214,2569.41,365.977,692.34,709.021,88.6695,,1994.34,895.845,297.781,824.629,1056.26,892.028,,385.793,773.114,1147.02,136.054,716.703,340.703,701.139,,638.279,1227.48,1091.11,152.439,3440.47,1896.99,1782.1,116.845,1339.35,3209.95
51141,2571.63,1721.2,4365.17,,1347.56,,,5140.69,,71.6089,255.183,1343.47,1772.41,1189.13,530.071,205.24,1774.92,3762.98,3665.44,2992.61,120.637,463.746,856.51,518.492,1362.99,973.885,2485.86,3477.73,983.315,232.714,254.352,843.02,2687.55,,,567.973,976.62,115.547,717.129,850.752,314.299,856.313,996.445,394.547,754.562,809.52,574.934,893.358,660.82,682.008,1179.2,1193.05,125.841,276.24,1000.92,2018.94,650.524,3268.66,1847.58,559.751,271.662,343.28,2482.11
51142,2070,2021.03,4637.08,718.438,984.23,,486.622,6776.95,,311.959,669.842,1301.88,1834.72,65.3431,636.266,517.768,2082.68,3713.45,3026.15,3188.92,136.837,419.182,955.06,530.174,400.405,916.453,2605.87,2572.11,846.654,1120.85,935.917,949.698,4055.88,,371.724,301.007,1022.91,64.5725,694.47,458.028,570.892,637.866,1297.7,774.137,1019.04,,689.464,1883.07,,161.623,507.032,1015.54,77.6531,869.12,1333.24,2579.73,1445,3978.82,1508.01,1002.5,,1002.4,2442
51146,2526.18,2234.99,4653.03,588.4,725.135,,365.257,4763.53,,,202.91,2644.92,1946.02,1373.22,263.631,,2922.92,3913.06,1776.67,3693.38,140.355,63.6038,542.743,515.393,1454.59,558.272,2286.4,3075.93,342.161,632.598,,252.88,2048.83,,58.1874,327.991,406.799,99.275,1172.52,904.664,,749.402,1031.11,957.51,896.155,,734.172,1675.26,584.441,399.128,1144.83,1245.78,,606.639,1244.8,1827.71,871.773,2891.55,1437.83,933.887,158.667,684.461,2693.19
51147,2722.07,148.533,2449.51,581.704,315.214,,329.355,5123.13,,,896.089,1913.4,2409.36,2347.75,,,915.842,6903.29,3231.31,3511.09,159.654,281.974,703.004,385.351,892.248,595.757,2335.11,2744.48,1094.4,1748.82,40.526,493.564,2103.79,,,75.9672,898.881,304.301,834.781,1375.62,,570.729,1314.05,776.083,422.885,,834.421,1153.47,237.329,432.91,591.938,797.928,406.418,249.532,1115.93,1552.46,1394.27,3699.38,,1059.06,,403.395,2024.18
51148,1854.63,1509.52,4546.03,,641.718,397.661,127.319,5400.84,,,1021.25,1426.87,1861.72,1739.06,,117.728,2409.03,2978,2133.48,3114.54,,81.6621,485.326,200.145,952.778,474.524,2250.75,1965.4,320.827,356.772,,341.653,2632.86,,736.944,127.064,742.484,158.713,545.002,617.939,,667.543,770.076,1012.05,38.054,112.446,1151.83,578.737,348.26,,619.909,802.186,,465.723,1220.11,1732.53,424.328,2993.78,87.9051,1665.09,430.246,393.923,2622.61
51149,1499.57,1213.39,4164.04,955.352,434.454,,138.809,5066.14,,124.98,1422.46,1510.58,2109.77,1319.29,252.555,33.3873,1373.85,3115.18,2107.7,3096.28,,,456.46,391.188,1625.28,397.378,915.482,1366.98,426.731,586.549,443.133,416.705,2820.44,,33.2069,303.706,952.145,103.894,,1095.27,,672.499,455.932,483.571,207.638,,525.509,934.749,42.1678,602.059,893.223,786.632,,366.075,1637.91,1688.32,419.502,3190.49,1035.76,104.068,180.039,749.388,1810.88
51150,2637.62,1330.06,4787.43,636.988,370.39,499.521,501.343,3841.3,,,1874.16,1513.59,1828.67,2406.32,167.678,,2342.71,3965.7,3063.12,3297.28,,390.832,840.665,648.703,1592.79,389.397,1621.86,2374.78,261.121,731.565,68.1326,396.884,3452.48,,394.647,460.058,468.947,345.129,506.157,1136.86,76.6946,633.789,1086.31,592.814,731.334,184.948,85.9182,996.845,272.404,50.6934,835.171,1097.4,43.2019,198.563,2651.51,1536.81,846.252,1514.15,113.975,2344.12,791.623,698.424,2975.65
51151,2330.13,469.309,4865.66,753.421,430.096,754.404,428.703,3855.75,,,1464.61,912.109,3198.03,2696.6,496.453,237.711,1884.59,6160.41,3731.31,2518.12,101.695,374.509,,357.097,2240.45,353.45,1565.29,2416,962.045,1524.1,303.851,719.992,3727.27,,,378.55,1654.99,263.186,738.852,1457.69,120.09,750.264,1284.81,1151.99,514.756,1169.04,29.6183,1635.29,134.633,317.487,34.8388,1293.84,472.511,169.421,2172.62,1549.6,1272.74,5447.56,74.3623,286.321,306.244,726.938,3950.51
51152,1460.97,1461.86,3843.16,509.458,237.046,,706.837,4556.81,,126.314,1411.19,1629.71,2120.03,1570.76,590.979,,1932.83,4196.6,2617.12,3053.7,47.5116,114.164,356.816,1226.08,1508.6,272.891,2057.88,2450.1,477.294,376.369,396.903,814.539,2892.98,544.008,688.468,399.567,858.434,208.563,569.189,581.458,71.41,675.856,1562.02,1054.13,312.917,,,2043.92,,903.101,804.222,858.356,167.706,487.757,1185.41,2658.52,1206.93,3399.46,608.82,1188.24,354.135,648.882,2316.2
51153,1630.68,1508.01,4220.58,754.26,,486.514,587.319,4843.04,,181.297,963.594,1348.92,3180.4,1943.39,,224.937,864.863,3187.38,3634.54,2927.34,73.7237,157.703,760.178,589.57,1866.64,424.936,1722.55,2495.8,908.691,171.789,,535.563,3150.24,409.06,154.627,226.898,844.939,499.701,511.979,187.96,260.05,734.579,1085.68,1231.03,39.9631,938.203,650.324,839.46,,209.135,923.841,1066.59,175.456,376.4,850.812,2015.27,370.409,3871.43,1346.24,496.616,171.39,366.008,2297.25
51154,1804.33,1612.89,4818.68,778.6,380.414,,25.3616,5518.13,,,1034.55,1909.57,2453.88,1388.4,,,2602.86,3444.02,2174.37,3064.92,,,575.31,47.5968,1604.55,180.02,1829.8,968.19,941.058,465.511,150.77,844.135,3427.86,,222.349,243.962,654.397,147.598,860.833,413.56,,668.814,844.686,397.245,162.228,,933.3,1035,,515.15,,830.961,60.2232,181.379,1157.95,1323.99,431.302,2560.61,820.661,283.556,80.8413,356.189,2079.74
51155,2656.96,1551.73,5083.53,503.756,606.501,,485.095,4750.39,,,1087.09,1747.43,2181.27,2247.58,533.8,178.889,1651.68,2932.11,2480.93,3735.73,,,675.383,529.258,1446.15,796.141,2086.58,2813.17,620.643,1182.27,476.536,549.096,2863.02,,429.132,86.354,979.528,332.409,512.749,1589.51,98.2683,775.953,892.18,449.54,,,1044.24,870.735,127.716,574.884,754.288,763.386,,323.423,2430.17,1356.13,887.641,2454.78,141.713,2188.94,126.173,943.901,2666.45
51161,1995.62,1067.67,3804.97,137.184,425.961,,135.014,5166.5,,331.109,912.52,1829.7,1757.53,1966.91,224.802,301.091,2289.97,4563,2271.79,2964.08,48.53,210.807,959.314,835.489,1378.11,100.71,2403.18,2828.62,248.172,945.198,263.391,616.535,1728.37,311.899,918.765,790.553,743.986,57.6828,1153.54,615.429,666.889,371.889,1276.56,689.778,624.129,,638.91,758.127,,561.724,1156.27,652.983,,,1034.03,1845.51,,4523.27,266.4,323.372,234.758,812.681,1949.82
51162,2179.19,517.969,3206.18,378.245,476.399,,179.598,5241.81,86.7081,,284.539,1390.28,1733.29,1106.33,28.2477,,1374.83,2978.35,2579.18,2972.53,,,435.443,720.222,984.219,356.853,2028.55,2554.49,445.694,642.638,30.4016,284.548,2614.97,,,,480.354,33.7254,309.798,1013.43,,384.284,1312.21,951.554,535.152,,357.739,1658.36,681.205,780.551,230.999,739.415,,150.783,633.323,151.359,,2325.34,457.107,1438.25,,483.363,2529.68
51163,1701.23,2007.03,3987.36,686.883,703.829,,124.515,4683.74,,96.5201,224.114,2006.5,1417.69,1372.95,29.4557,55.8338,873.25,4000.46,6183.8,3189.68,303.389,,318.652,1227.64,1257.92,851.77,3054.25,2706.68,757.798,655.026,472.783,787.778,2270.71,,1492.79,322.856,1995,216.789,327.522,851.474,132.435,652.519,1292.23,834.051,494.002,59.6029,1490.82,1310.47,1312.47,778.023,,480.802,383.291,527.923,1192.68,1260.65,286.091,3241.99,1274.91,1402.2,440.126,878.558,2199.81
51164,1901.34,334.179,2901.86,661.095,370.574,,458.43,4321.49,,79.2121,57.8431,2008.27,1980,1093.33,433.621,,1550.57,2824.47,3744.67,2618.13,273.703,,590.504,354.984,933.337,32.0567,1644.71,2198.87,732.946,444.529,190.676,770.78,2059.51,333.088,52.2536,589.69,821.545,,550.928,851.181,32.8087,406.703,1165.21,1596.44,231.596,,935.212,1064.69,900.457,280.053,486.413,1618.36,513.183,252.983,652.117,571.603,,1909.26,1013.74,1138.76,142.055,919.886,2370.56
51166,1815,29.9267,2006.77,178.539,,178.222,,4054.11,,245.803,1225.2,1355.48,422.594,1119.84,76.1404,569.664,1505.42,2468.92,3008.96,1588.71,50.5434,,60.9478,1098.74,510.029,138.741,1468.63,601.946,439.46,98.2707,,543.31,1235.28,,105.24,839.201,244.267,213.924,409.105,752.692,140.301,244.818,391.238,951.146,112.034,,,820.551,494.433,267.99,570.349,468.626,,,,1150.84,,677.219,410.212,576.145,196.276,397.805,821.779
51167,2374.11,1727.63,4176.65,790,319.967,,62.5746,5764.87,,121.946,1655.43,1738.11,2264.72,1467.73,398.86,208.047,2296.71,3638.14,2825.24,4293.52,323.11,201.585,864.345,557.35,1722.18,364.691,1964.63,3390.56,631.136,771.887,482.803,799.479,3157.85,396.489,779.528,514.046,999.906,452.137,172.191,845.929,93.267,786.025,1588.14,1232.46,137.237,576.434,1492.93,240.019,193.468,255.45,1461.14,913.231,,98.4364,959.581,1373.76,402.877,2018.15,440.529,2327.72,117.613,610.85,2098.84
51168,2000.17,1837.69,5340.9,119.519,1272,,167.744,5852.91,,,74.307,1660.89,1503.16,1797.36,115.354,,2396.52,3990.97,3787.54,3722.13,253.138,,1132.77,236.467,514.552,438.756,3599.89,2231.3,957.872,925.079,173.395,544.31,3792.09,,235.284,,1029.09,48.2079,253.173,1312.26,494.793,870.946,1370.58,657.6,329.498,119.865,729.263,1385.2,537.552,764.199,1164.41,713.248,29.8503,249.855,1041.55,1589.35,283.45,4076.59,418.147,,142.613,688.927,2067.86
51169,3014.79,1472.18,4563.99,826.069,171.879,,,3205.77,195.675,33.3288,188.3,1520.85,1859.76,1278.68,1003.26,68.3233,2461.26,4044.87,2421.46,2182.06,185.512,223.586,1100.02,439.238,758.379,,2513.77,2028.22,558.25,262.114,551.153,574.133,1360.06,103.015,,497.052,1163.64,32.2021,317.207,919.438,,646.379,859.177,1802.94,,,695.465,1090.63,42.5782,258.267,986.043,1395.39,70.9476,116.061,1962.78,1090.44,370.84,2772.67,1219.57,1022.54,208.184,752.283,2671.41
51171,2293.93,1486.29,4411.75,676.258,446.504,,1146.75,4901.77,,208.1,996.822,2107.23,1588.01,2067.77,125.759,214.826,1657.56,3585.36,3240.4,2934,253.104,152.932,742.928,589.735,1723.61,640.432,2398.59,1208.46,999.27,1035.63,,624.606,2087.61,554.351,214.148,,1209.12,102.197,685.469,1149.4,275.53,565.07,1096.22,633.996,818.192,,927.526,1090.86,142.654,268.345,1237.75,1053.94,165.257,234.252,1685.91,1545.95,362.536,3033.91,1410.15,1035.93,170.6,712.433,2439.94
51172,1500.27,151.933,5278.56,515.078,582.593,457.883,99.8202,5685.82,,195.528,1208.23,1531.03,1911.4,621.258,288.198,86.3634,1910.47,3729.1,3406.1,2338.01,212.559,95.8232,473.136,455.482,1844.33,85.5011,2150.38,2327.9,594.688,752.261,599.728,775.562,1909.34,227.034,521.975,743.196,1374.82,490.076,323.949,1010.69,109.894,319.471,1433.49,997.158,306.544,1131.82,697.157,1355.65,585.766,434.352,,1412.72,,292.076,1360.18,1932.48,,2820.48,2097.94,817.378,368.175,665.333,3320.47
51173,1860.73,1459.12,3021.89,,677.951,,390.863,5086.05,72.3862,168.817,337.219,1456.73,1502.64,934.922,165.201,216.059,1430.4,3509.5,2518.8,2421.6,108.806,235.032,812.02,383.711,1362.4,392.053,1550.58,1242.54,152.414,,188.299,289.302,1464.57,255.487,359.704,125.994,989.629,434.391,871.499,988.139,152.094,34.9147,607.632,620.721,395.338,,,1503.47,418.154,59.0693,185.738,480.461,,325.565,1132.6,1514.97,150.3,3636.22,803.482,208.736,208.573,761.059,3039.8
51175,1000.61,,4064.45,503.369,,,150.719,4045.46,277.746,28.2186,947.506,1515.1,1264.81,2262.78,507.894,745.971,1580.2,3280.57,2579.12,2608.88,66.9555,77.2866,692.443,435.607,712.261,378.941,765.572,1277.26,89.3525,203.847,49.78,27.7,1615.55,137.058,69.7592,175.104,207.871,464.289,245.237,558.636,52.1524,,,520.079,392.112,,611.475,903.647,76.0452,347.027,158.997,796.119,,,1360.37,1520.68,,2813.1,1091.9,345.038,74.6576,702.806,3696.33
51177,2214.74,1440.27,5462.76,407.722,594.392,,355.735,4365.76,129.132,202.993,586.331,1788.19,2369.77,1840.82,265.481,106.553,2737.59,3884.28,3444.92,2881.85,118.621,37.3659,922.213,287.521,1324.82,144.276,2408.22,3019.64,244.011,555.638,308.667,455.382,1477.05,94.4716,,686.63,145.786,294.401,2762.47,480.349,184.98,428.933,964.337,699.694,226.028,,1044.96,1477.37,945.002,,,1107.24,,308.116,1652.22,1675.25,54.4543,2163.79,827.697,2068.93,535.5,741.249,2832.01
51178,1605.69,616.88,4110.38,706.925,,,178.8,4889.63,122.404,50.1053,876.334,1441.61,2454.38,201.033,581.052,,1237.91,4938.36,3084.16,2890.62,87.3372,187.092,1052.75,29.7212,1175.87,83.7377,1384.26,1475.98,196.24,200.451,202.281,,1358.54,213.348,38.9823,852.019,1017.22,119.863,579.432,1345.96,400.497,188.514,289.081,992.721,413.496,,908.848,1006.24,108.908,371.983,452.296,1223.96,,124.648,1147.63,1172.75,59.1349,4122.56,663.492,,,627.529,5470.89
51179,1630.69,633.419,3181.07,186.999,967.032,684.508,624.043,4931.4,,,595.079,1557.66,2065.22,2185.36,495.546,147.796,1685.02,6165.67,3170.04,2816.19,120.284,71.4978,639.387,353.179,317.452,521.1,2500.46,3278.57,228.552,212.809,159.402,200.23,2228.91,208.119,271.718,638.333,1026.48,697.258,1039.12,998.503,,438.969,1412.88,727.511,620.488,475.169,433.854,1109.92,254.678,853.841,707.869,1040.14,103.586,179.338,1321.64,1499.46,216.599,4055.47,836.044,75.8794,354.549,888.217,1844.76
51180,2540.48,409.415,3253.09,,329.204,,365.218,5290.37,,,851.544,1958.73,1712.1,1556.41,,201.669,1649.57,4295.33,2540.99,3121.46,158.007,106.157,298.326,835.69,1298.15,320.837,2628.81,2545.03,718.355,185.997,65.4516,193.659,3480.41,,,53.1625,922.922,174.02,,841.052,,252.363,1392.09,647.609,,,833.27,324.395,315.39,336.246,590.447,1325.77,288.58,,390.551,677.432,48.5877,2636.94,488.862,943.159,205.773,860.847,1434.84
51181,1685.49,753.964,3832.8,597.685,,374.249,356.627,4790.48,,152.53,1125.89,1692.07,1387.26,1446.6,246.635,422.482,3091.37,2881.89,2466.92,2683.5,302.28,190.622,617.788,277.357,553.644,424.377,3249.7,1908.72,424.659,1182.37,241.231,833.682,2852.54,,960.784,296.234,406.541,200.265,711.753,557.533,266.012,512.24,871.686,1158.83,940.842,271.162,163.22,2653.76,687.779,711.988,,794.602,44.0582,388.441,857.527,1225.98,,2207.52,1074.03,672.259,165.037,832.595,2686.35
51183,1629.68,1242.26,5137.65,525.218,,161.724,863.595,3939.48,,67.1255,,1641.97,1627.95,1115.76,347.84,,1607.99,1956.91,2389.16,2676.81,,138.125,929.387,446.418,1446.96,123.987,2359.54,2142.28,517.808,117.031,424.696,763.33,2683.72,59.6882,52.2419,406.661,733.464,128.309,457.064,1452.5,72.7618,163.696,712.181,891.045,27.4505,64.0629,,1379.54,55.4331,173.28,,639.102,51.6864,241.08,621.537,1639.09,,1808.77,1391.68,675.035,60.7575,380.987,2371.51
51184,1559.25,367.312,3750.54,623.609,418.104,,530.247,4669.38,,,279.918,1611.5,2323.02,1287.82,524.192,85.6422,1510.38,2783.39,3190.37,2984.79,,,301.253,177.68,1529.36,,2102.18,2203.6,485.329,354.802,312.736,175.525,1739.44,,,172.563,172.245,204.391,536.105,903.791,302.596,311.928,562.693,324.745,291.99,44.6723,1038.14,793.279,239.252,582.513,554.98,528.135,,111.024,603.652,1397.4,,3326.49,,148.804,257.915,832.227,1133.08
51185,1840.13,,3409.26,509.122,503.845,,377.258,3590.7,,72.2842,1044.22,1513.11,2307.48,1893.46,693.287,59.0383,1937.14,3436.94,3562.82,2691.37,111.59,103.403,735.12,302.167,1761.65,601.794,1178.59,3057.14,442.461,445.294,,752.154,1873.29,391.009,428.453,301.731,342.337,257.499,417.442,1237.01,465.102,395.578,561.151,575.793,481.666,98.3083,488.49,1385.52,643.352,692.743,445.043,495.572,468.242,309.413,220.507,937.365,,1635.45,,971.295,61.0468,688.765,934.059
51187,1845.94,80.6454,2956.45,480.548,474.017,,114.499,4210.11,,308.391,639.626,1596.72,2277.57,1298.78,,,1918.56,3647.41,3731.62,2279.11,123.682,,605.162,531.35,893.03,351.02,2264.28,1637.01,321.501,638.857,54.4748,703.399,2167.26,34.5442,359.053,772.343,417.757,,169.721,1200.32,342.841,249.679,871.631,668.682,1445.71,,619.624,1128.28,402.866,344.534,697.288,592.298,369.525,651.857,224.588,583.246,,2662.75,512.066,1048.31,409.109,677.533,1028.36
51188,1787.56,,3342.9,251.369,431.302,,265.035,3276.86,,,652.46,1208.71,1707.03,1393.88,617.314,,1536.68,3331,3074.28,2258.95,,127.017,856.137,207.181,489.586,43.8881,2071.95,1266.85,143.437,340.794,271.437,173.216,2432.13,420.405,,429.555,101.316,226.491,713.363,185.845,297.562,232.531,929.534,685.533,384.423,,849.692,1379.77,227.702,209.517,391.036,897.706,,161.975,651.933,1667.51,55.2872,2027.28,995.271,299.026,,778.865,1696.31
51189,1390.78,1079.45,4263.67,554.949,513.736,,216.696,5071,,277.816,399.129,1822.08,1497.02,1326.41,498.528,,2011.74,3351.09,2981.96,3098.74,36.7202,103.346,728.089,911.245,1942.36,101.17,2463.33,3059.04,377.334,388.483,,359.903,2713.29,,250.706,458.257,1080.33,114.959,549.043,1388.44,82.652,530.792,908.952,1014.55,148.374,,763.958,1057.56,93.5586,664.939,1289.83,1573.91,,45.0316,420.358,1940.59,162.481,2202.47,2706.96,73.5083,97.8842,732.195,2485.81
51190,1221.47,336.788,2962.59,168.676,340.126,,184.715,4435.99,,37.6561,779.704,1633.02,1774.35,1214.37,93.4763,448.328,1584.59,2434.39,4124.38,2408.11,,,225.681,233.192,730.459,151.628,1796.92,1908.17,180.605,399.048,48.3643,984.405,1884.58,117.307,311.876,325.155,369.226,,509.054,197.229,,,614.056,673.886,449.196,,623.692,1469.17,574.023,,924.674,650.192,,82.5596,148.859,1753.2,,1834.66,618.241,1747.53,377.072,615.946,2019.17
51192,1814.18,314.688,4732.18,,519.937,,,3692.98,,118.388,760.349,1734,1310.21,1207.44,,266.623,1218.09,4952.13,3736.39,2792.98,30.149,84.8371,797.511,53.1857,816.782,101.393,1790.78,1869.88,292.361,286.773,,1134.39,2695.6,143.292,367.381,,478.859,239.922,320.065,1100.06,311.336,443.853,1583.98,1001.19,62.2677,,504.226,1743.73,201.198,371.823,435.202,1222.19,,678.86,617.671,623.269,402.845,3175,719.488,477.146,456.397,718.433,2203.89
51193,1591.34,829.969,3511.48,574.973,369.084,,258.923,4382.04,,,866.565,1938.16,2761.37,1654.98,483.968,570.307,1994.28,3293.58,4133.46,3137.51,,,140.703,612.454,519.055,173.52,2462.64,3646.93,343.288,769.049,182.933,745.388,1784.13,,550.863,573.662,878.844,413.06,905.954,757.654,190.079,233.179,1030.49,1057.73,85.4433,297.922,852.294,776.237,,823.041,1033.19,1672.95,,47.5814,716.634,1113.69,33.1248,2433.45,922.986,242.202,314.447,821.295,2003.41
51194,987.02,1999.33,3951.75,460.373,312.914,566.568,431.366,4726.74,,,493.551,1316.77,1729.37,1998.31,216.023,,1685.19,3651.06,3387.46,3136.66,95.6127,312.863,522.634,908.949,1205.58,630.229,3033.77,2940.06,737.478,1259.93,345.9,638.949,2710.15,146.769,288.188,908.947,1503.96,1013.27,75.1491,607.141,306.523,541.218,1416.39,427.203,605.758,660.199,728.537,911.85,479.717,440.102,309.779,814.509,,205.616,2176.17,1941.91,937.675,3342.73,798.341,1656.05,466.145,729.403,2222.8
51197,1189.49,426.734,5031.46,747.647,282.022,,162.013,3987.49,,108.139,225.097,1662.49,1563.81,720.044,30.6359,,1813.63,2612.39,3478.98,4680.97,76.5073,,473.469,339.632,740.815,835.729,2639.74,2367.49,405.095,573.082,221.051,143.666,1527.74,82.5776,308.864,600.812,1243.42,113.783,,82.825,262.153,396.478,1122.92,596.648,518.985,,1563.45,735.858,1022,,,249.897,,542.73,925.996,2037.24,78.9125,2144.08,1761.3,615.332,230.722,712.239,2426.93
51198,1462.38,1739.18,4463.35,525.588,550.717,549.4,386.336,3700.09,,,987.198,1133.44,2147.42,1671.78,305.031,65.8192,989.734,3473.14,3154.71,3723.29,563.641,375.27,631.169,417.497,1064.58,222.881,1488.66,1344.28,618.812,411.241,,436.959,2324.3,99.1012,352.931,318.019,1218.59,344.09,631.93,634.866,322.049,283.7,944.612,1027.56,56.7617,790.965,151.792,1678.27,,778.231,,1102.57,155.403,804.923,1659.72,1580.79,399.164,2907.65,2070.97,793.213,,526.021,1822.9
51201,2755.4,288.925,4107.11,451.019,616.832,,233.843,4679.07,,118.996,558.723,1924.32,2556.19,2139.67,823.28,515.42,1622.51,5160.46,3124.23,3054.62,98.7138,63.089,483.46,659.893,1458.17,431.676,2266.08,2769.19,116.772,711.47,421.663,727.976,2217.19,,229.589,125.127,522.576,69.1661,1152.47,558.351,163.967,685.692,1037.19,717.566,900.501,,992.066,1128.73,450.551,205.843,741.146,752.573,111.709,463.063,2457.92,1002.9,652.242,2331.2,2640.56,719.995,386.357,1177.64,3566.04
51202,1221.04,2192.78,6540.29,443.953,439.968,,,6829.26,,,1082.79,2109.11,1360.22,2347.48,114.631,,2053.31,2598.37,2790.84,3077.53,346.401,,1050.61,785.961,1767.63,1423.01,2742.69,2428.06,736.716,1255.27,168.827,470.63,3228.81,,157.963,1491.5,1300.1,488.939,545.02,1204.4,658.987,1003.42,1314.47,1201.43,549.553,,1385.88,1708.7,1105.95,479.168,,548.922,88.575,605.789,1626.12,2692.74,603.517,3609.39,847.542,413.443,,942.354,2285.35
51203,1704.41,1824.61,3113.5,443.677,478.465,559.663,726.337,3975.86,,231.358,1199.35,1370.89,1733.28,1898.61,470.067,96.5587,2180.76,3447.54,3317.35,2678.72,,78.0281,,69.6378,1418.87,150.736,1272.98,2031.39,504.42,241.777,,,3128.62,,184.28,637.742,730.692,205.772,,1965.22,,507.117,762.786,935.922,146.628,328.844,582.525,871.189,,462.491,,583.745,,263.876,1164.84,1370.7,360.998,3255.83,841.797,303.565,359.62,392.731,3950.19
51204,1488.98,1631.89,3172.06,,550.448,,29.3977,5139.77,,129.725,733.508,932.116,1864.6,1258.86,,49.2921,1700.07,3186.3,2232.48,1461.09,51.6891,,480.465,542.675,1071.75,466.123,1263.41,1995.02,33.5708,293.17,132.11,153.969,2259.09,,261.592,226.259,886.859,359.118,599.773,789.483,235.543,607.403,681.547,1100.82,,,949.701,706.238,56.9917,821.296,717.344,1725.78,,180.501,460.703,1913.44,898.451,2797.25,1401.86,686.94,436.414,418.375,2497.33
51205,1737.08,1642.25,3200.76,832.361,278.924,443.785,425.173,5873.7,,265.507,1842.97,1627.23,2808.5,1881,126.261,,1162.09,3712.9,2273.22,3143.04,,236.507,187.2,484.452,1591.89,246.699,1185.16,2300.74,775.021,342.179,648.961,491.577,2230.16,291.37,763.222,435.752,1553.26,324.808,253.949,1288.31,168.351,639.064,1014.16,836.636,569.876,,638.348,1223.68,146.076,119.13,1022.88,914.291,79.3671,632.875,1553.84,847.451,803.497,3591.93,1159.36,1987.21,33.0095,1042.25,2509.92
51206,2063.65,1911.89,4603.34,592.869,399.05,,410.596,5753.33,179.763,91.3598,1200.27,1702.55,1936.27,1327.44,571.37,178.485,2811.24,4022.43,3096.85,3731.18,121.135,149.224,497.707,526.899,801.911,961.83,2213.74,3242.68,545.112,1004.74,713.835,774.944,3183.34,,612.416,906.607,883.513,438.729,562.909,1288.79,,653.994,1320.68,1003.88,440.866,,672.331,1795.28,753.82,478.368,804.349,962.351,429.379,387.702,1753.75,1996.63,551.284,3716.91,1011.33,1389.79,462.166,981.397,3439.86
51207,1740.96,2222.08,5171.31,556.417,859.471,,345.562,5359.2,,33.0778,928.853,1664.45,1892.06,390.576,,130.352,1449.13,2885.1,2091.85,2148.89,491.663,,673.61,509.892,1749.11,622.935,1996.37,746.514,722.913,613.812,418.438,397.9,3464.87,218.145,531.317,452.587,725.511,45.0315,549.245,683.406,,767.423,686.692,1010.33,292.994,39.4687,817.112,388.267,33.3092,,652.202,1963.65,,332.571,1207.4,1555.51,978.15,3100.17,1302.18,416.095,,578.798,2087.81
